observation_id,source_id,target,source_decision_role,human_workbook_row,pollutant,status,method,generation_t,emission_t,activity_value,activity_unit,parameter_value,parameter_unit,control_method,control_efficiency,rule_id,standard_reference,intermediate_calculation,reason_code
SRC-RAW-692539A50BD659EF6B35,SRC-RAW-692539A50BD659EF6B35,POWER,expert_scope,4,PM10,reported_total,expert_led_workbook,0.0116655,0.0116655,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-692539A50BD659EF6B35,SRC-RAW-692539A50BD659EF6B35,POWER,expert_scope,4,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-692539A50BD659EF6B35,SRC-RAW-692539A50BD659EF6B35,POWER,expert_scope,4,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-692539A50BD659EF6B35,SRC-RAW-692539A50BD659EF6B35,POWER,expert_scope,4,OC,reported_total,expert_led_workbook,0.007776999999999999,0.007776999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-692539A50BD659EF6B35,SRC-RAW-692539A50BD659EF6B35,POWER,expert_scope,4,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,SO2,reported_total,expert_led_workbook,0.15554,0.15554,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,NOx,reported_total,expert_led_workbook,0.5249475,0.5249475,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,CO,reported_total,expert_led_workbook,0.505505,0.505505,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,VOC,reported_total,expert_led_workbook,0.0116655,0.0116655,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,PM10,reported_total,expert_led_workbook,0.0116655,0.0116655,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,OC,reported_total,expert_led_workbook,0.007776999999999999,0.007776999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-09CC07AB1163C70FFAC1,SRC-RAW-09CC07AB1163C70FFAC1,POWER,expert_scope,5,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,SO2,reported_total,expert_led_workbook,1.82076,1.82076,NA,NA,NA,NA,NA,NA,NA,NA,NA,
