observation_id,source_id,target,source_decision_role,human_workbook_row,pollutant,status,method,generation_t,emission_t,activity_value,activity_unit,parameter_value,parameter_unit,control_method,control_efficiency,rule_id,standard_reference,intermediate_calculation,reason_code
SRC-RAW-53C0C027EE5030DB33CA,SRC-RAW-53C0C027EE5030DB33CA,INDUSTRIAL,expert_scope,5,OC,reported_total,expert_led_workbook,0.1518204,0.1518204,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-53C0C027EE5030DB33CA,SRC-RAW-53C0C027EE5030DB33CA,INDUSTRIAL,expert_scope,5,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,SO2,reported_total,expert_led_workbook,0.01923156,0.01923156,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,NOx,reported_total,expert_led_workbook,3.3494967,3.3494967,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,CO,reported_total,expert_led_workbook,2.083419,2.083419,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,VOC,reported_total,expert_led_workbook,0.0480789,0.0480789,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,PM10,reported_total,expert_led_workbook,0.0480789,0.0480789,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,OC,reported_total,expert_led_workbook,0.1923156,0.1923156,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BF68CECF15B3C0A42682,SRC-RAW-BF68CECF15B3C0A42682,INDUSTRIAL,expert_scope,6,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,SO2,reported_total,expert_led_workbook,0.01463064,0.01463064,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,NOx,reported_total,expert_led_workbook,2.5481698,2.5481698,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,CO,reported_total,expert_led_workbook,1.584986,1.584986,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,VOC,reported_total,expert_led_workbook,0.0365766,0.0365766,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,PM10,reported_total,expert_led_workbook,0.0365766,0.0365766,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,OC,reported_total,expert_led_workbook,0.1463064,0.1463064,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-9615643551D6AEA70C65,SRC-RAW-9615643551D6AEA70C65,INDUSTRIAL,expert_scope,7,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,SO2,reported_total,expert_led_workbook,0.0021812600000000004,0.00218126,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,NOx,reported_total,expert_led_workbook,1.04918606,1.04918606,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,CO,reported_total,expert_led_workbook,0.0654378,0.0654378,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,VOC,reported_total,expert_led_workbook,0.0545315,0.0545315,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,PM10,reported_total,expert_led_workbook,0.0545315,0.0545315,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,PM2.5,reported_total,expert_led_workbook,0.01526882,0.01526882,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,BC,reported_total,expert_led_workbook,0.00436252,0.00436252,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,OC,reported_total,expert_led_workbook,0.01417819,0.01417819,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-BC62233552CB4DCAF9DE,SRC-RAW-BC62233552CB4DCAF9DE,INDUSTRIAL,expert_scope,8,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,SO2,reported_total,expert_led_workbook,0.001973803,0.001973803,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,NOx,reported_total,expert_led_workbook,0.2768623,0.215952594,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,CO,reported_total,expert_led_workbook,0.172211,0.172211,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,VOC,reported_total,expert_led_workbook,0.0039741,0.0039741,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,PM10,reported_total,expert_led_workbook,0.0039741,0.0039741,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,OC,reported_total,expert_led_workbook,0.0158964,0.0158964,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1EDC61156AC774B677F7,SRC-RAW-1EDC61156AC774B677F7,INDUSTRIAL,expert_scope,9,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,SO2,reported_total,expert_led_workbook,0.001973803,0.001973803,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,NOx,reported_total,expert_led_workbook,0.2768623,0.215952594,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,CO,reported_total,expert_led_workbook,0.172211,0.172211,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,VOC,reported_total,expert_led_workbook,0.0039741,0.0039741,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,PM10,reported_total,expert_led_workbook,0.0039741,0.0039741,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,OC,reported_total,expert_led_workbook,0.0158964,0.0158964,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-791E9DD016C7F71E18C9,SRC-RAW-791E9DD016C7F71E18C9,INDUSTRIAL,expert_scope,10,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,SO2,reported_total,expert_led_workbook,0.014777969,0.014777969,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,NOx,reported_total,expert_led_workbook,2.0728829,1.616848662,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,CO,reported_total,expert_led_workbook,1.289353,1.289353,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,VOC,reported_total,expert_led_workbook,0.0297543,0.0297543,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,PM10,reported_total,expert_led_workbook,0.0297543,0.0297543,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,OC,reported_total,expert_led_workbook,0.1190172,0.1190172,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-F4EAA8D6333BE5AD0EE2,SRC-RAW-F4EAA8D6333BE5AD0EE2,INDUSTRIAL,expert_scope,11,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,SO2,reported_total,expert_led_workbook,0.007847836,0.007847836,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,NOx,reported_total,expert_led_workbook,1.3227401,1.3227401,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,CO,reported_total,expert_led_workbook,0.822757,0.822757,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,VOC,reported_total,expert_led_workbook,0.0189867,0.0189867,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,PM10,reported_total,expert_led_workbook,0.0189867,0.0189867,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,OC,reported_total,expert_led_workbook,0.0759468,0.0759468,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-65DF650E16BB4C789E43,SRC-RAW-65DF650E16BB4C789E43,INDUSTRIAL,expert_scope,12,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,SO2,reported_total,expert_led_workbook,0.007847836,0.007847836,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,NOx,reported_total,expert_led_workbook,1.3227401,1.3227401,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,CO,reported_total,expert_led_workbook,0.822757,0.822757,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,VOC,reported_total,expert_led_workbook,0.0189867,0.0189867,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,PM10,reported_total,expert_led_workbook,0.0189867,0.0189867,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,OC,reported_total,expert_led_workbook,0.0759468,0.0759468,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1750FB80D8F09E37E049,SRC-RAW-1750FB80D8F09E37E049,INDUSTRIAL,expert_scope,13,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-93AFE5B601EF8715A8C5,SRC-RAW-93AFE5B601EF8715A8C5,INDUSTRIAL,expert_scope,14,SO2,reported_total,expert_led_workbook,0.0041934,0.0041934,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-93AFE5B601EF8715A8C5,SRC-RAW-93AFE5B601EF8715A8C5,INDUSTRIAL,expert_scope,14,NOx,reported_total,expert_led_workbook,0.50369,0.3928782,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-93AFE5B601EF8715A8C5,SRC-RAW-93AFE5B601EF8715A8C5,INDUSTRIAL,expert_scope,14,CO,reported_total,expert_led_workbook,0.3133,0.3133,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-93AFE5B601EF8715A8C5,SRC-RAW-93AFE5B601EF8715A8C5,INDUSTRIAL,expert_scope,14,VOC,reported_total,expert_led_workbook,0.00723,0.00723,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-93AFE5B601EF8715A8C5,SRC-RAW-93AFE5B601EF8715A8C5,INDUSTRIAL,expert_scope,14,PM10,reported_total,expert_led_workbook,0.00723,0.00723,NA,NA,NA,NA,NA,NA,NA,NA,NA,
